timestamp,type,word_text,entity_text,relevant,facet,word_id,pdf_term_id,entity_id,paper_id,page_number,user_id,_id
'2018-03-06T12:42:13','occurrence','was','total recall was','relevant','method','w-1-0-88-241','4434152640','4417184936','conf_trec_LoseySR15','48','user_1','963e4bbc-5673-4ffb-b9ba-c7432e728da3'
'2018-03-06T12:42:32','occurrence','letters','letters','relevant','dataset','w-1-0-107-146','4482300168','4462521312','conf_trec_LoseySR15','58','user_1','87434a03-560e-4e92-9c00-911ebfcc64a8'
'2018-03-06T12:43:24','occurrence','gambia','gambia','irrelevant','method','w-1-0-147-399','4417732336','4417184040','conf_trec_LoseySR15','77','user_1','5c59ec3f-d22b-4cc9-91d6-b5658ae9b13f'
'2018-03-06T12:43:38','occurrence','baseline','random baseline sample','relevant','method','w-1-0-160-2','4417792320','4417184656','conf_trec_LoseySR15','84','user_1','1130df76-fe46-403e-8bf8-63def00bf616'
'2018-03-06T12:50:44','occurrence','related','related entity finding','relevant','method','w-1-0-0-271','4571811512','4569018832','conf_trec_BalogSV10','0','user_9','ca98f9cc-a282-425b-aafd-fb565a2cf1cf'
'2018-03-06T12:51:09','occurrence','clueweb','clueweb','relevant','dataset','w-1-0-0-342','4376549808','4370962584','conf_trec_BalogSV10','0','user_9','ea1954cb-8ddf-4e09-875d-33f924505f58'
'2018-03-06T12:51:10','occurrence','clueweb','clueweb','irrelevant','method','w-1-0-0-342','4574586584','4571727576','conf_trec_BalogSV10','0','user_9','2b289837-e010-49f7-96a1-a304944c2c81'
'2018-03-06T12:51:14','occurrence','wikipedia','wikipedia','relevant','dataset','w-1-0-0-444','4373776256','4370963424','conf_trec_BalogSV10','0','user_9','f709d767-082b-425f-a6ee-f5ecadc94ff4'
'2018-03-06T12:51:15','occurrence','wikipedia','wikipedia','irrelevant','method','w-1-0-0-444','4574562120','4571726904','conf_trec_BalogSV10','0','user_9','fe033fa4-622c-4a04-af06-78b1ef2848f6'
'2018-03-06T12:51:21','occurrence','data','linked open data','irrelevant','method','w-1-0-0-513','4574537432','4571725896','conf_trec_BalogSV10','0','user_9','c2ed00e9-e840-4b6e-bacc-33497794e188'
'2018-03-06T12:51:26','occurrence','semantic','semantic web crawl','relevant','method','w-1-0-0-584','4574539112','4571726400','conf_trec_BalogSV10','0','user_9','d3097df9-c8d2-4119-b3c0-aeba5a3e7839'
'2018-03-06T12:51:32','occurrence','entity','entity finding related','relevant','method','w-1-0-1-38','4574585016','4571727128','conf_trec_BalogSV10','1','user_9','4e69c758-4679-475b-85ef-0a9b080bff34'
'2018-03-06T12:51:59','occurrence','hpi-group','hpi-group','irrelevant','dataset','w-1-0-7-254','4373774464','4370962976','conf_trec_BalogSV10','4','user_9','b3ade631-0596-41af-941b-5442107cff2c'
'2018-03-06T12:52:00','occurrence','fdwim','fdwim','irrelevant','dataset','w-1-0-7-128','4373775808','4370963368','conf_trec_BalogSV10','4','user_9','623144b1-40c6-472a-8960-f0e51e9fb3e4'
'2018-03-06T12:52:06','occurrence','ictnet','ictnet','relevant','method','w-1-0-7-497','4571810280','4569018552','conf_trec_BalogSV10','4','user_9','66bb9fa8-49ee-4673-af0f-ba112fc6f667'
'2018-03-06T12:52:07','occurrence','ictnet','ictnet','irrelevant','dataset','w-1-0-7-497','4373845664','4370963816','conf_trec_BalogSV10','4','user_9','dd1d12af-2afb-4449-b140-e7fe50057b80'
'2018-03-06T12:52:10','occurrence','urls','urls','irrelevant','method','w-1-0-7-602','4574560664','4571726456','conf_trec_BalogSV10','4','user_9','380f9908-8c6c-44d4-9fec-2bf11b92a0d9'
'2018-03-06T12:52:17','occurrence','bm25','bm25','irrelevant','dataset','w-1-0-8-292','4373774912','4370963032','conf_trec_BalogSV10','5','user_9','1c62ee85-3ee1-4dfa-be66-9bc2a2496e60'
'2018-03-06T12:52:19','occurrence','freebase','freebase','irrelevant','method','w-1-0-8-602','4574561112','4571726624','conf_trec_BalogSV10','5','user_9','13688b93-c42b-4a8f-ac3a-652334a54181'
'2018-03-06T12:52:24','occurrence','uamsterdam','uamsterdam','relevant','method','w-1-0-8-653','4574538888','4571726176','conf_trec_BalogSV10','5','user_9','0192b391-cd07-43b3-ac12-414d8edfdbc3'
'2018-03-06T12:52:25','occurrence','uamsterdam','uamsterdam','irrelevant','dataset','w-1-0-8-653','4376551264','4370962696','conf_trec_BalogSV10','5','user_9','d8911b94-0c24-45d8-9652-2af32cf6448f'
'2018-03-06T12:52:29','occurrence','purdue','purdue','irrelevant','dataset','w-1-0-8-338','4376549248','4370961520','conf_trec_BalogSV10','5','user_9','753b8850-0617-453f-ae43-6b18dc5b38ff'
'2018-03-06T12:52:30','occurrence','pittsis','pittsis','irrelevant','dataset','w-1-0-8-140','4373774576','4370962864','conf_trec_BalogSV10','5','user_9','319a40da-5e5a-43b6-ae74-610a47c9a015'
'2018-03-06T12:52:32','occurrence','nict','nict','irrelevant','dataset','w-1-0-8-25','4373774800','4370963256','conf_trec_BalogSV10','5','user_9','89a43c4a-8d94-4196-894a-dc7c922462f9'
'2018-03-06T12:52:36','occurrence','uwaterlooeng','uwaterlooeng','irrelevant','dataset','w-1-0-9-72','4373775584','4370963312','conf_trec_BalogSV10','6','user_9','cccea798-fb82-405e-9f17-d4a42249e02e'
'2018-03-06T12:52:39','occurrence','pris','pris','relevant','method','w-1-0-9-239','4574585464','4571727464','conf_trec_BalogSV10','6','user_9','f14fa6bf-198c-4a03-ae22-190a7fad546e'
'2018-03-06T12:52:40','occurrence','pris','pris','irrelevant','dataset','w-1-0-9-239','4373845328','4370963704','conf_trec_BalogSV10','6','user_9','228e0555-f9b9-4b29-90d6-cee069afa14e'
'2018-03-06T12:52:44','occurrence','realnames','realnames','relevant','method','w-1-0-9-517','4574561560','4571726680','conf_trec_BalogSV10','6','user_9','a08062fd-83d8-4e6b-9367-375e3916cac1'
'2018-03-06T12:52:51','occurrence','uapv','uapv','relevant','method','w-1-0-9-569','4574587928','4571727856','conf_trec_BalogSV10','6','user_9','fe2174df-35e1-4d16-86c7-de3c6ad6ac7a'
'2018-03-06T12:52:53','occurrence','dbpedia','dbpedia','relevant','dataset','w-1-0-9-660','4376548296','4370993224','conf_trec_BalogSV10','6','user_9','0b7445ec-7f68-433d-8c1b-d1bf694745f2'
'2018-03-06T12:52:54','occurrence','dbpedia','dbpedia','irrelevant','method','w-1-0-9-660','4574608520','4569018888','conf_trec_BalogSV10','6','user_9','a874a8b0-fbb6-4d3f-badf-a0888037563e'
'2018-03-06T12:53:43','occurrence','billion','billion triple challenge','relevant','dataset','w-1-0-10-220','4376549920','4371011344','conf_trec_BalogSV10','7','user_9','0b801a28-de7e-4d56-a898-814d1d10090a'
'2018-03-06T12:53:44','occurrence','billion','billion triple challenge','irrelevant','method','w-1-0-10-220','4574587592','4571727520','conf_trec_BalogSV10','7','user_9','4a507d57-b641-4014-960e-3a441fa80fd7'
'2018-03-06T12:53:45','occurrence','lbj-based','lbj-based','relevant','dataset','w-1-0-10-82','4376550144','4370962472','conf_trec_BalogSV10','7','user_9','2d4024eb-5e96-456a-a94f-c2b1d0e373b0'
'2018-03-06T12:53:53','occurrence','web','semantic web graph','irrelevant','method','w-1-0-10-258','4574561784','4571726736','conf_trec_BalogSV10','7','user_9','86ee794b-1e33-4078-aa2f-347c89f99f7c'
'2018-03-06T12:53:58','occurrence','uris','uris','irrelevant','dataset','w-1-0-10-520','4373844432','4370963536','conf_trec_BalogSV10','7','user_9','e58dae0f-0693-4ce4-b823-5e893ebab408'
'2018-03-06T12:53:58','occurrence','uris','uris','irrelevant','method','w-1-0-10-520','4574538328','4571725952','conf_trec_BalogSV10','7','user_9','e6c6491c-1f61-48ae-b5e5-7ceb3fa9f21b'
